Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	OG_id	COGclassID	ClassDescription	COGprocess
ICUT1P7001_v1_7250010	CDS	3	4101564	4102631	no	pdxB	Erythronate-4-phosphate dehydrogenase	674.1	05CJ0	H	Coenzyme transport and metabolism	METABOLISM
ICUT1P7001_v1_7250011	CDS	2	4102628	4103611	no	epmA	Elongation factor P--(R)-beta-lysine ligase	642.5	05CAP	J	"Translation, ribosomal structure and biogenesis"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7250012	CDS	-2	4103664	4104887	no	cca	"fused tRNA nucleotidyltransferase/2',3'-cyclic phosphodiesterase/2' nucleotidase and phosphatase"	822.8	05D4J	J	"Translation, ribosomal structure and biogenesis"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7250013	CDS	-3	4104971	4107250	no	maeB	malate dehydrogenase	1474.9	05C6K	C	Energy production and conversion	METABOLISM
ICUT1P7001_v1_7250014	CDS	-2	4107390	4110266	no		EAL domain-containing protein	1845.5	05BZU	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250015	CDS	-1	4110448	4111164	no	rsmE	Ribosomal RNA small subunit methyltransferase E	469.5	05QF0	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250016	CDS	-3	4111205	4112041	no	metF	"5,10-methylenetetrahydrofolate reductase"	570.1	05SYT	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7250017	CDS	-3	4112225	4113607	no	ahcY	Adenosylhomocysteinase	914.1	05C3E	H	Coenzyme transport and metabolism	METABOLISM
ICUT1P7001_v1_7250019	CDS	3	4114383	4115333	no		conserved protein of unknown function	621.7	05MZ3	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250020	CDS	-1	4115605	4116123	no		conserved protein of unknown function	334.7	122FJ	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250022	CDS	-1	4116538	4118265	no		conserved membrane protein of unknown function	1087.4	080SS	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250023	CDS	-3	4118273	4118623	no		conserved membrane protein of unknown function	73.6	068AY	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250025	CDS	-2	4119255	4121729	no	fadE	Acyl-coenzyme A dehydrogenase	1629.4	07QPN	I	Lipid transport and metabolism	METABOLISM
ICUT1P7001_v1_7250026	CDS	-2	4122021	4123034	no	lipA	lipoyl synthase	698.7	05C0G	H	Coenzyme transport and metabolism	METABOLISM
ICUT1P7001_v1_7250027	CDS	1	4123243	4124658	no	sthA	soluble pyridine nucleotide transhydrogenase	950.7	05DX1	C	Energy production and conversion	METABOLISM
ICUT1P7001_v1_7250031	CDS	1	4126720	4127190	no		conserved protein of unknown function	302.4	08UPT	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250032	CDS	2	4127204	4128115	no		Permease of the drug/metabolite transporter (DMT) superfamily	556.6	08VK2	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250033	CDS	-3	4128131	4128700	no		PilZ domain-containing protein	287	07FAA	U	"Intracellular trafficking, secretion, and vesicular transport"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250034	CDS	2	4128725	4129960	no	lolC	Lipoprotein-releasing system transmembrane protein LolC	773.5	05D60	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250035	CDS	3	4129953	4130636	no	lolD	lipoprotein release complex - ATP binding subunit	445.7	05CQU	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250036	CDS	2	4130738	4133209	no		DNA internalization-related competence protein ComEC/Rec2	1464.1	0805P	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250037	CDS	-2	4133109	4134098	no		Lipid A biosynthesis lauroyl acyltransferase	623.2	07WI0	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250038	CDS	1	4134226	4135245	no	sppA	Signal peptide peptidase SppA	655.6	05D07	O	"Posttranslational modification, protein turnover, chaperones"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250038	CDS	1	4134226	4135245	no	sppA	Signal peptide peptidase SppA	655.6	05D07	U	"Intracellular trafficking, secretion, and vesicular transport"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250039	CDS	3	4135242	4136042	no		Alpha/beta hydrolase	535.8	08KF0	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250040	CDS	-2	4136097	4136726	no	purN	phosphoribosylglycinamide formyltransferase 1	416	08V3E	F	Nucleotide transport and metabolism	METABOLISM
ICUT1P7001_v1_7250041	CDS	-3	4136732	4137802	no	purM	phosphoribosylformylglycinamide cyclo-ligase	710.7	05CXB	F	Nucleotide transport and metabolism	METABOLISM
ICUT1P7001_v1_7250042	CDS	2	4137935	4139155	no		Putative permease often clustered with de novo purine synthesis	745.3	05C02	P	Inorganic ion transport and metabolism	METABOLISM
ICUT1P7001_v1_7250043	CDS	2	4139171	4139875	no		Chromosomal replication initiator protein DnaA	456.4	08KZ1	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7250044	CDS	1	4139998	4141803	no	rbtA	Rhombotarget A	1158.7	07QBS	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250045	CDS	2	4141820	4144240	no		CSLREA domain-containing protein	60.8	07KNY	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250048	CDS	-2	4145025	4145639	no	rpoE	RNA polymerase factor sigma-70	401	08MP7	K	Transcription	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7250049	CDS	-3	4145801	4146577	no		rRNA methyltransferase	503.1	08RWN	J	"Translation, ribosomal structure and biogenesis"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7250050	CDS	-2	4146630	4147604	no	fbp	"Fructose-1,6-bisphosphatase class 1"	648.7	05CZI	G	Carbohydrate transport and metabolism	METABOLISM
ICUT1P7001_v1_7250052	CDS	-1	4148047	4148616	no	pal	Peptidoglycan-associated lipoprotein	361.7	05KCK	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250053	CDS	-1	4148668	4149954	no	tolB	Tol-Pal system protein TolB	837	07R6Y	U	"Intracellular trafficking, secretion, and vesicular transport"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250054	CDS	-2	4150308	4151567	no		Protein TolA	626.3	0YTMD	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250055	CDS	-2	4151571	4152023	no	tolR	Tol-Pal system protein TolR	278.5	05M8F	U	"Intracellular trafficking, secretion, and vesicular transport"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250056	CDS	-3	4152023	4152721	no	tolQ	Tol-Pal system protein TolQ	437.2	5.00E+02	U	"Intracellular trafficking, secretion, and vesicular transport"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7250057	CDS	-1	4152748	4153155	no	ybgC	esterase/thioesterase	275.4	07YD3	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7250058	CDS	2	4153376	4153957	no		Signal peptide	268.1	05HBQ	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7260001	CDS	-2	4155441	4155851	no		protein of unknown function	252.3	0Y3WU	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7270001	CDS	-2	4156197	4156634	no		protein of unknown function	260.4	05CE1	P	Inorganic ion transport and metabolism	METABOLISM
ICUT1P7001_v1_7270002	CDS	-1	4156624	4156881	no		FeoA domain protein	69.3	0604Y	P	Inorganic ion transport and metabolism	METABOLISM
ICUT1P7001_v1_7270003	CDS	-2	4156893	4158185	no		Heavy metal-associated domain protein	823.5	COG1230	P	Inorganic ion transport and metabolism	METABOLISM
ICUT1P7001_v1_7270005	CDS	2	4158263	4158655	no	zntR	HTH-type transcriptional regulator ZntR homolog	266.5	COG0789	K	Transcription	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7280001	CDS	-3	4159499	4160653	no	tcyP	L-cystine uptake protein TcyP	697.6	054RW	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7290001	CDS	-1	4161361	4161567	no		protein of unknown function	77.4	0AZ3N	G	Carbohydrate transport and metabolism	METABOLISM
ICUT1P7001_v1_7290002	CDS	-2	4161564	4162187	no		protein of unknown function	392.5	0Y3WU	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7300001	CDS	3	4162461	4162658	no		Helix-turn-helix transcriptional regulator	126.7	05VZ8	K	Transcription	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7300002	CDS	2	4162661	4163077	no		conserved membrane protein of unknown function	254.6	05S7H	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7300003	CDS	-2	4163211	4163945	no	insK	transposase	375.9	05DQ6	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7300004	CDS	-3	4164098	4164796	no		conserved protein of unknown function	222.2	08X80	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7320001	CDS	-1	4167223	4167549	no		protein of unknown function	213.8	0Y3WU	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7330001	CDS	3	4168824	4168973	no		protein of unknown function	100.1	COG2182	G	Carbohydrate transport and metabolism	METABOLISM
ICUT1P7001_v1_7330002	CDS	1	4169125	4169769	no		membrane protein of unknown function	412.1	04S1Z	P	Inorganic ion transport and metabolism	METABOLISM
ICUT1P7001_v1_7340001	CDS	-1	4170019	4172268	no	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	1458.4	05CMY	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7340002	CDS	-1	4172272	4173363	no	hisC	Histidinol-phosphate aminotransferase 2	703.4	05CIH	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7340003	CDS	-3	4173431	4174621	no	pheA	Chorismate mutase / Prephenate dehydratase	713.8	05CQC	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7340004	CDS	3	4174998	4175516	no	yhbO	Protein/nucleic acid deglycase 2	350.9	07R7Y	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7340005	CDS	-3	4175573	4176715	no		"Acyl-CoA dehydrogenase, short-chain specific"	762.3	05C1G	I	Lipid transport and metabolism	METABOLISM
ICUT1P7001_v1_7340006	CDS	-2	4176858	4178201	no	dctA	C4 dicarboxylate/orotate:H(+) symporter	839.7	05CK2	C	Energy production and conversion	METABOLISM
ICUT1P7001_v1_7340008	CDS	1	4178611	4179606	no		Anthranilate phosphoribosyltransferase like	661	08MTB	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7340010	CDS	-3	4180169	4180435	no		conserved protein of unknown function	183.7	05XTD	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7340011	CDS	-3	4180439	4181377	no	nadK	NAD kinase	610.1	05F91	G	Carbohydrate transport and metabolism	METABOLISM
ICUT1P7001_v1_7340012	CDS	2	4181531	4183927	no		Penicillin-binding protein 1B	1590.1	05BZ4	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7340014	CDS	-3	4184510	4185409	no		"Mutator mutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) / Thiamin-phosphate pyrophosphorylase-like protein"	586.3	05M6F	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7340016	CDS	-1	4185844	4187181	no	qseC	Histidine kinase	814.3	05DHQ	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7340017	CDS	-2	4187181	4187843	no	qseB	DNA-binding transcriptional activator QseB	433.3	05XJC	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7340018	CDS	-1	4187989	4188351	no		BOF domain-containing protein	219.2	05H4F	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7340019	CDS	-2	4188453	4189478	no		"Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB"	671.4	07QHF	U	"Intracellular trafficking, secretion, and vesicular transport"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7350002	CDS	2	4190282	4192009	no	ilvI	"acetolactate synthase/acetohydroxybutanoate synthase, catalytic subunit"	1146.3	05C7K	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7350003	CDS	1	4192006	4192497	no	ilvH	"acetolactate synthase/acetohydroxybutanoate synthase, regulatory subunit"	306.2	08ZP8	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7350004	CDS	2	4192601	4193617	no	ilvC	Ketol-acid reductoisomerase (NADP(+))	667.9	05C6M	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7350005	CDS	2	4193717	4194037	no		protein of unknown function	118.6	07F4K	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7360001	CDS	2	4194146	4194499	no		protein of unknown function	229.2	05NV2	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7360002	CDS	-1	4194562	4194981	no		Uncharacterized acyl-CoA thioester hydrolase bbp_254	276.9	05NAU	I	Lipid transport and metabolism	METABOLISM
ICUT1P7001_v1_7360003	CDS	-2	4194999	4195430	no		Thioredoxin C-3	293.5	05K63	O	"Posttranslational modification, protein turnover, chaperones"	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7360004	CDS	-2	4195431	4196327	no		Alpha/beta fold hydrolase	608.6	07U2T	C	Energy production and conversion	METABOLISM
ICUT1P7001_v1_7360005	CDS	1	4196452	4196787	no		conserved protein of unknown function	228.4	05WA2	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7360006	CDS	2	4196780	4197205	no		conserved exported protein of unknown function	216.9	COG3453	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7360007	CDS	1	4197388	4198791	no		Dihydrolipoamide dehydrogenase	867.8	05CCC	C	Energy production and conversion	METABOLISM
ICUT1P7001_v1_7380001	CDS	-1	4200997	4202217	no		transposase	790.8	04T4B	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7390001	CDS	-3	4203212	4203814	no		conserved protein of unknown function	374	0Y3WU	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7400001	CDS	-1	4203931	4205205	no		putative DNA helicase	128.3	00X1Y	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7410001	CDS	-2	4205460	4205822	no		protein of unknown function	150.2	01MY3	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7410002	CDS	-2	4205985	4206203	no		protein of unknown function	100.9	01MY3	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7410003	CDS	-2	4206210	4206428	no		protein of unknown function	105.1	01MY3	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7440002	CDS	3	4209624	4209764	no		protein of unknown function	90.1	0B48Y	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7440003	CDS	1	4209775	4210239	no		protein of unknown function	264.6	0Y3WU	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450001	CDS	2	4210526	4212109	no		Allophanate hydrolase subunit 1	1025	07R7A	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7450002	CDS	1	4212106	4213830	no	bccA	Biotin carboxylase / Biotin carboxyl carrier protein	1102.4	08JIK	I	Lipid transport and metabolism	METABOLISM
ICUT1P7001_v1_7450005	CDS	2	4215284	4215916	no		conserved protein of unknown function	414.8	0XWDR	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450006	CDS	1	4215997	4217319	no	pepP	proline aminopeptidase P II	857.1	07RAQ	E	Amino acid transport and metabolism	METABOLISM
ICUT1P7001_v1_7450007	CDS	2	4217465	4218394	no		APH domain-containing protein	62.8	0507H	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450008	CDS	-1	4218463	4219797	no		transposase	672.9	05FJ9	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7450009	CDS	1	4219969	4220358	no		Tautomerase	178.3	08V5Q	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450010	CDS	2	4220735	4221943	no		2-octaprenyl-6-methoxyphenol hydroxylase	779.6	05D0A	H	Coenzyme transport and metabolism	METABOLISM
ICUT1P7001_v1_7450011	CDS	1	4221940	4223184	no		"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase"	804.7	05EAK	C	Energy production and conversion	METABOLISM
ICUT1P7001_v1_7450011	CDS	1	4221940	4223184	no		"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase"	804.7	05EAK	H	Coenzyme transport and metabolism	METABOLISM
ICUT1P7001_v1_7450013	CDS	-2	4223727	4224383	no		conserved membrane protein of unknown function	425.2	05MUJ	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450014	CDS	-2	4224480	4225868	no	purB	adenylosuccinate lyase	902.9	07QTF	F	Nucleotide transport and metabolism	METABOLISM
ICUT1P7001_v1_7450015	CDS	-2	4225926	4226657	no	hflD	High frequency lysogenization protein HflD homolog	471.5	075W9	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450016	CDS	-1	4226671	4227804	no	mnmA	tRNA-specific 2-thiouridylase	795.4	05CCJ	J	"Translation, ribosomal structure and biogenesis"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7450017	CDS	-3	4227809	4228294	no	nudJ	phosphatase NudJ	325.9	05KB7	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7450019	CDS	-2	4228653	4229189	no	yrdA	protein YrdA	357.5	08Z0R	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7450020	CDS	-3	4229282	4230430	no	dacC	D-alanyl-D-alanine carboxypeptidase DacC	744.2	05DZ1	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ICUT1P7001_v1_7450023	CDS	-1	4231813	4232334	no	zntR	MerR family transcriptional regulator	317	0832W	K	Transcription	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7450024	CDS	1	4232671	4233435	no		conserved membrane protein of unknown function	476.1	05FDY	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450025	CDS	-2	4233618	4233893	no		ABM domain-containing protein	163.7	05XRA	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450026	CDS	-3	4233902	4234627	no		protein of unknown function	393.3	08U47	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7450027	CDS	1	4234729	4235046	no		conserved protein of unknown function	201.1	05MP0	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7450028	CDS	3	4235046	4235351	no		protein of unknown function	202.6	COG2801	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7460001	CDS	3	4236219	4237130	no		RepB family plasmid replication initiator protein	228	063CS	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7470001	CDS	2	4237826	4238365	no		membrane protein of unknown function	307.8	05D2S	G	Carbohydrate transport and metabolism	METABOLISM
ICUT1P7001_v1_7470002	CDS	1	4238473	4238976	no		protein of unknown function	83.6	06D1P	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7480001	CDS	1	4239652	4239960	no		protein of unknown function	178.7	0Y3WU	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7480002	CDS	3	4239957	4240160	no		protein of unknown function	140.2	0Y3WU	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7500001	CDS	3	4241856	4242002	no		protein of unknown function	88.6	0Y65V	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7500002	CDS	2	4242305	4242727	no		protein of unknown function	262.7	0B1NV	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7520001	CDS	-1	4244341	4245564	no		ABC transporter ATP-binding protein YheS (fragment)	774.2	05C5H	S	Function unknown	POORLY CHARACTERIZED
ICUT1P7001_v1_7530001	CDS	2	4245788	4245928	no		protein of unknown function	91.3	05NHE	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7530002	CDS	1	4245946	4246332	no		transposase	258.8	08VD3	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7530003	CDS	1	4246354	4246746	no	zntR	HTH-type transcriptional regulator ZntR homolog	266.2	05W1Y	K	Transcription	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7550001	CDS	3	4248243	4248401	no		protein of unknown function	92.4	061GU	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7550002	CDS	-3	4248419	4248832	no	tnpA	transposase	284.3	08VIJ	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7550003	CDS	1	4248853	4249896	no	tnpB	transposase	663.3	0897B	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7550004	CDS	2	4249952	4250557	no		protein of unknown function	153.3	07YVX	L	"Replication, recombination and repair"	INFORMATION STORAGE AND PROCESSING
ICUT1P7001_v1_7570001	CDS	3	4252479	4253453	no		putative inner membrane protein (fragment)	574.7	05EE5	P	Inorganic ion transport and metabolism	METABOLISM
ICUT1P7001_v1_7580002	CDS	-1	4255078	4257972	no	valS	valine--tRNA ligase	1913.3	05CA4	J	"Translation, ribosomal structure and biogenesis"	INFORMATION STORAGE AND PROCESSING
